T_eva / kPa;T_h / K;T_pp / k;T_sh / k;T_sc / k;T_con / K;E_th;E_ex
500;460;9;0;2;310,15;0,097118362;0,267752152
500;470;9;0;2;310,15;0,097118362;0,258103648
500;480;9;0;2;310,15;0,097118362;0,249487898
500;400;11;0;2;310,15;0,097118362;0,363568974
500;410;11;0;2;310,15;0,097118362;0,340766183
500;420;11;0;2;310,15;0,097118362;0,321558629
500;430;11;0;2;310,15;0,097118362;0,305158171
500;440;11;0;2;310,15;0,097118362;0,290991347
500;450;11;0;2;310,15;0,097118362;0,27863094
500;460;11;0;2;310,15;0,097118362;0,267752152
500;470;11;0;2;310,15;0,097118362;0,258103648
500;480;11;0;2;310,15;0,097118362;0,249487898
500;400;13;0;2;310,15;0,097118362;0,363568974
500;410;13;0;2;310,15;0,097118362;0,340766183
500;420;13;0;2;310,15;0,097118362;0,321558629
500;430;13;0;2;310,15;0,097118362;0,305158171
500;440;13;0;2;310,15;0,097118362;0,290991347
500;450;13;0;2;310,15;0,097118362;0,27863094
500;460;13;0;2;310,15;0,097118362;0,267752152
500;470;13;0;2;310,15;0,097118362;0,258103648
500;480;13;0;2;310,15;0,097118362;0,249487898
500;400;15;0;2;310,15;0,097118362;0,363568974
500;410;15;0;2;310,15;0,097118362;0,340766183
500;420;15;0;2;310,15;0,097118362;0,321558629
500;430;15;0;2;310,15;0,097118362;0,305158171
500;440;15;0;2;310,15;0,097118362;0,290991347
500;450;15;0;2;310,15;0,097118362;0,27863094
500;460;15;0;2;310,15;0,097118362;0,267752152
500;470;15;0;2;310,15;0,097118362;0,258103648
500;480;15;0;2;310,15;0,097118362;0,249487898
500;400;17;0;2;310,15;0,097118362;0,363568974
500;410;17;0;2;310,15;0,097118362;0,340766183
500;420;17;0;2;310,15;0,097118362;0,321558629
500;430;17;0;2;310,15;0,097118362;0,305158171
500;440;17;0;2;310,15;0,097118362;0,290991347
500;450;17;0;2;310,15;0,097118362;0,27863094
500;460;17;0;2;310,15;0,097118362;0,267752152
500;470;17;0;2;310,15;0,097118362;0,258103648
500;480;17;0;2;310,15;0,097118362;0,249487898
500;400;19;0;2;310,15;0,097118362;0,363568974
500;410;19;0;2;310,15;0,097118362;0,340766183
500;420;19;0;2;310,15;0,097118362;0,321558629
500;430;19;0;2;310,15;0,097118362;0,305158171
500;440;19;0;2;310,15;0,097118362;0,290991347
500;450;19;0;2;310,15;0,097118362;0,27863094
500;460;19;0;2;310,15;0,097118362;0,267752152
500;470;19;0;2;310,15;0,097118362;0,258103648
500;480;19;0;2;310,15;0,097118362;0,249487898
500;400;5;0;4;310,15;0,096245277;0,360300523
500;410;5;0;4;310,15;0,096245277;0,337702727
500;420;5;0;4;310,15;0,096245277;0,318667847
500;430;5;0;4;310,15;0,096245277;0,302414828
500;440;5;0;4;310,15;0,096245277;0,288375362
500;450;5;0;4;310,15;0,096245277;0,276126074
500;460;5;0;4;310,15;0,096245277;0,265345085
500;470;5;0;4;310,15;0,096245277;0,255783321
500;480;5;0;4;310,15;0,096245277;0,247245026
500;400;7;0;4;310,15;0,096245277;0,360300523
500;410;7;0;4;310,15;0,096245277;0,337702727
500;420;7;0;4;310,15;0,096245277;0,318667847
500;430;7;0;4;310,15;0,096245277;0,302414828
500;440;7;0;4;310,15;0,096245277;0,288375362
500;450;7;0;4;310,15;0,096245277;0,276126074
500;460;7;0;4;310,15;0,096245277;0,265345085
500;470;7;0;4;310,15;0,096245277;0,255783321
500;480;7;0;4;310,15;0,096245277;0,247245026
500;400;9;0;4;310,15;0,096245277;0,360300523
500;410;9;0;4;310,15;0,096245277;0,337702727
500;420;9;0;4;310,15;0,096245277;0,318667847
500;430;9;0;4;310,15;0,096245277;0,302414828
500;440;9;0;4;310,15;0,096245277;0,288375362
500;450;9;0;4;310,15;0,096245277;0,276126074
500;460;9;0;4;310,15;0,096245277;0,265345085
500;470;9;0;4;310,15;0,096245277;0,255783321
500;480;9;0;4;310,15;0,096245277;0,247245026
500;400;11;0;4;310,15;0,096245277;0,360300523
500;410;11;0;4;310,15;0,096245277;0,337702727
500;420;11;0;4;310,15;0,096245277;0,318667847
500;430;11;0;4;310,15;0,096245277;0,302414828
500;440;11;0;4;310,15;0,096245277;0,288375362
500;450;11;0;4;310,15;0,096245277;0,276126074
500;460;11;0;4;310,15;0,096245277;0,265345085
500;470;11;0;4;310,15;0,096245277;0,255783321
500;480;11;0;4;310,15;0,096245277;0,247245026
500;400;13;0;4;310,15;0,096245277;0,360300523
500;410;13;0;4;310,15;0,096245277;0,337702727
500;420;13;0;4;310,15;0,096245277;0,318667847
500;430;13;0;4;310,15;0,096245277;0,302414828
500;440;13;0;4;310,15;0,096245277;0,288375362
500;450;13;0;4;310,15;0,096245277;0,276126074
500;460;13;0;4;310,15;0,096245277;0,265345085
500;470;13;0;4;310,15;0,096245277;0,255783321
500;480;13;0;4;310,15;0,096245277;0,247245026
500;400;15;0;4;310,15;0,096245277;0,360300523
500;410;15;0;4;310,15;0,096245277;0,337702727
500;420;15;0;4;310,15;0,096245277;0,318667847
500;430;15;0;4;310,15;0,096245277;0,302414828
500;440;15;0;4;310,15;0,096245277;0,288375362
500;450;15;0;4;310,15;0,096245277;0,276126074
500;460;15;0;4;310,15;0,096245277;0,265345085
500;470;15;0;4;310,15;0,096245277;0,255783321
500;480;15;0;4;310,15;0,096245277;0,247245026
500;400;17;0;4;310,15;0,096245277;0,360300523
500;410;17;0;4;310,15;0,096245277;0,337702727
500;420;17;0;4;310,15;0,096245277;0,318667847
500;430;17;0;4;310,15;0,096245277;0,302414828
500;440;17;0;4;310,15;0,096245277;0,288375362
500;450;17;0;4;310,15;0,096245277;0,276126074
500;460;17;0;4;310,15;0,096245277;0,265345085
500;470;17;0;4;310,15;0,096245277;0,255783321
500;480;17;0;4;310,15;0,096245277;0,247245026
500;400;19;0;4;310,15;0,096245277;0,360300523
500;410;19;0;4;310,15;0,096245277;0,337702727
500;420;19;0;4;310,15;0,096245277;0,318667847
500;430;19;0;4;310,15;0,096245277;0,302414828
500;440;19;0;4;310,15;0,096245277;0,288375362
500;450;19;0;4;310,15;0,096245277;0,276126074
500;460;19;0;4;310,15;0,096245277;0,265345085
500;470;19;0;4;310,15;0,096245277;0,255783321
500;480;19;0;4;310,15;0,096245277;0,247245026
500;400;5;0;6;310,15;0,095389914;0,357098414
500;410;5;0;6;310,15;0,095389914;0,334701452
500;420;5;0;6;310,15;0,095389914;0,315835742
500;430;5;0;6;310,15;0,095389914;0,299727168
500;440;5;0;6;310,15;0,095389914;0,285812476
500;450;5;0;6;310,15;0,095389914;0,273672051
500;460;5;0;6;310,15;0,095389914;0,262986877
500;470;5;0;6;310,15;0,095389914;0,253510091
500;480;5;0;6;310,15;0,095389914;0,245047678
500;400;7;0;6;310,15;0,095389914;0,357098414
500;410;7;0;6;310,15;0,095389914;0,334701452
500;420;7;0;6;310,15;0,095389914;0,315835742
500;430;7;0;6;310,15;0,095389914;0,299727168
500;440;7;0;6;310,15;0,095389914;0,285812476
500;450;7;0;6;310,15;0,095389914;0,273672051
500;460;7;0;6;310,15;0,095389914;0,262986877
500;470;7;0;6;310,15;0,095389914;0,253510091
500;480;7;0;6;310,15;0,095389914;0,245047678
500;400;9;0;6;310,15;0,095389914;0,357098414
500;410;9;0;6;310,15;0,095389914;0,334701452
500;420;9;0;6;310,15;0,095389914;0,315835742
500;430;9;0;6;310,15;0,095389914;0,299727168
500;440;9;0;6;310,15;0,095389914;0,285812476
500;450;9;0;6;310,15;0,095389914;0,273672051
500;460;9;0;6;310,15;0,095389914;0,262986877
500;470;9;0;6;310,15;0,095389914;0,253510091
500;480;9;0;6;310,15;0,095389914;0,245047678
500;400;11;0;6;310,15;0,095389914;0,357098414
500;410;11;0;6;310,15;0,095389914;0,334701452
500;420;11;0;6;310,15;0,095389914;0,315835742
500;430;11;0;6;310,15;0,095389914;0,299727168
500;440;11;0;6;310,15;0,095389914;0,285812476
500;450;11;0;6;310,15;0,095389914;0,273672051
500;460;11;0;6;310,15;0,095389914;0,262986877
500;470;11;0;6;310,15;0,095389914;0,253510091
500;480;11;0;6;310,15;0,095389914;0,245047678
500;400;13;0;6;310,15;0,095389914;0,357098414
500;410;13;0;6;310,15;0,095389914;0,334701452
500;420;13;0;6;310,15;0,095389914;0,315835742
500;430;13;0;6;310,15;0,095389914;0,299727168
500;440;13;0;6;310,15;0,095389914;0,285812476
500;450;13;0;6;310,15;0,095389914;0,273672051
500;460;13;0;6;310,15;0,095389914;0,262986877
500;470;13;0;6;310,15;0,095389914;0,253510091
500;480;13;0;6;310,15;0,095389914;0,245047678
500;400;15;0;6;310,15;0,095389914;0,357098414
500;410;15;0;6;310,15;0,095389914;0,334701452
500;420;15;0;6;310,15;0,095389914;0,315835742
500;430;15;0;6;310,15;0,095389914;0,299727168
500;440;15;0;6;310,15;0,095389914;0,285812476
500;450;15;0;6;310,15;0,095389914;0,273672051
500;460;15;0;6;310,15;0,095389914;0,262986877
500;470;15;0;6;310,15;0,095389914;0,253510091
500;480;15;0;6;310,15;0,095389914;0,245047678
500;400;17;0;6;310,15;0,095389914;0,357098414
500;410;17;0;6;310,15;0,095389914;0,334701452
500;420;17;0;6;310,15;0,095389914;0,315835742
500;430;17;0;6;310,15;0,095389914;0,299727168
500;440;17;0;6;310,15;0,095389914;0,285812476
500;450;17;0;6;310,15;0,095389914;0,273672051
500;460;17;0;6;310,15;0,095389914;0,262986877
500;470;17;0;6;310,15;0,095389914;0,253510091
500;480;17;0;6;310,15;0,095389914;0,245047678
500;400;19;0;6;310,15;0,095389914;0,357098414
500;410;19;0;6;310,15;0,095389914;0,334701452
500;420;19;0;6;310,15;0,095389914;0,315835742
500;430;19;0;6;310,15;0,095389914;0,299727168
500;440;19;0;6;310,15;0,095389914;0,285812476
500;450;19;0;6;310,15;0,095389914;0,273672051
500;460;19;0;6;310,15;0,095389914;0,262986877
500;470;19;0;6;310,15;0,095389914;0,253510091
500;480;19;0;6;310,15;0,095389914;0,245047678
500;400;5;0;8;310,15;0,094551705;0,353960525
500;410;5;0;8;310,15;0,094551705;0,33176037
500;420;5;0;8;310,15;0,094551705;0,313060435
500;430;5;0;8;310,15;0,094551705;0,297093411
500;440;5;0;8;310,15;0,094551705;0,28330099
500;450;5;0;8;310,15;0,094551705;0,271267245
500;460;5;0;8;310,15;0,094551705;0,260675963
500;470;5;0;8;310,15;0,094551705;0,251282451
500;480;5;0;8;310,15;0,094551705;0,2428944
500;400;7;0;8;310,15;0,094551705;0,353960525
500;410;7;0;8;310,15;0,094551705;0,33176037
500;420;7;0;8;310,15;0,094551705;0,313060435
500;430;7;0;8;310,15;0,094551705;0,297093411
500;440;7;0;8;310,15;0,094551705;0,28330099
500;450;7;0;8;310,15;0,094551705;0,271267245
500;460;7;0;8;310,15;0,094551705;0,260675963
500;470;7;0;8;310,15;0,094551705;0,251282451
500;480;7;0;8;310,15;0,094551705;0,2428944
500;400;9;0;8;310,15;0,094551705;0,353960525
500;410;9;0;8;310,15;0,094551705;0,33176037
500;420;9;0;8;310,15;0,094551705;0,313060435
500;430;9;0;8;310,15;0,094551705;0,297093411
500;440;9;0;8;310,15;0,094551705;0,28330099
500;450;9;0;8;310,15;0,094551705;0,271267245
500;460;9;0;8;310,15;0,094551705;0,260675963
500;470;9;0;8;310,15;0,094551705;0,251282451
500;480;9;0;8;310,15;0,094551705;0,2428944
500;400;11;0;8;310,15;0,094551705;0,353960525
500;410;11;0;8;310,15;0,094551705;0,33176037
500;420;11;0;8;310,15;0,094551705;0,313060435
500;430;11;0;8;310,15;0,094551705;0,297093411
500;440;11;0;8;310,15;0,094551705;0,28330099
500;450;11;0;8;310,15;0,094551705;0,271267245
500;460;11;0;8;310,15;0,094551705;0,260675963
500;470;11;0;8;310,15;0,094551705;0,251282451
500;480;11;0;8;310,15;0,094551705;0,2428944
500;400;13;0;8;310,15;0,094551705;0,353960525
500;410;13;0;8;310,15;0,094551705;0,33176037
500;420;13;0;8;310,15;0,094551705;0,313060435
500;430;13;0;8;310,15;0,094551705;0,297093411
500;440;13;0;8;310,15;0,094551705;0,28330099
500;450;13;0;8;310,15;0,094551705;0,271267245
500;460;13;0;8;310,15;0,094551705;0,260675963
500;470;13;0;8;310,15;0,094551705;0,251282451
500;480;13;0;8;310,15;0,094551705;0,2428944
500;400;15;0;8;310,15;0,094551705;0,353960525
500;410;15;0;8;310,15;0,094551705;0,33176037
500;420;15;0;8;310,15;0,094551705;0,313060435
500;430;15;0;8;310,15;0,094551705;0,297093411
500;440;15;0;8;310,15;0,094551705;0,28330099
500;450;15;0;8;310,15;0,094551705;0,271267245
500;460;15;0;8;310,15;0,094551705;0,260675963
500;470;15;0;8;310,15;0,094551705;0,251282451
500;480;15;0;8;310,15;0,094551705;0,2428944
500;400;17;0;8;310,15;0,094551705;0,353960525
500;410;17;0;8;310,15;0,094551705;0,33176037
500;420;17;0;8;310,15;0,094551705;0,313060435
500;430;17;0;8;310,15;0,094551705;0,297093411
500;440;17;0;8;310,15;0,094551705;0,28330099
500;450;17;0;8;310,15;0,094551705;0,271267245
500;460;17;0;8;310,15;0,094551705;0,260675963
500;470;17;0;8;310,15;0,094551705;0,251282451
500;480;17;0;8;310,15;0,094551705;0,2428944
500;400;19;0;8;310,15;0,094551705;0,353960525
500;410;19;0;8;310,15;0,094551705;0,33176037
500;420;19;0;8;310,15;0,094551705;0,313060435
500;430;19;0;8;310,15;0,094551705;0,297093411
500;440;19;0;8;310,15;0,094551705;0,28330099
500;450;19;0;8;310,15;0,094551705;0,271267245
500;460;19;0;8;310,15;0,094551705;0,260675963
500;470;19;0;8;310,15;0,094551705;0,251282451
500;480;19;0;8;310,15;0,094551705;0,2428944
500;400;5;0;10;310,15;0,093730108;0,350884821
500;410;5;0;10;310,15;0,093730108;0,328877572
500;420;5;0;10;310,15;0,093730108;0,310340129
500;430;5;0;10;310,15;0,093730108;0,294511848
500;440;5;0;10;310,15;0,093730108;0,280839275
500;450;5;0;10;310,15;0,093730108;0,268910096
500;460;5;0;10;310,15;0,093730108;0,258410846
500;470;5;0;10;310,15;0,093730108;0,249098958
500;480;5;0;10;310,15;0,093730108;0,240783793
500;400;7;0;10;310,15;0,093730108;0,350884821
500;410;7;0;10;310,15;0,093730108;0,328877572
500;420;7;0;10;310,15;0,093730108;0,310340129
500;430;7;0;10;310,15;0,093730108;0,294511848
500;440;7;0;10;310,15;0,093730108;0,280839275
500;450;7;0;10;310,15;0,093730108;0,268910096
500;460;7;0;10;310,15;0,093730108;0,258410846
500;470;7;0;10;310,15;0,093730108;0,249098958
500;480;7;0;10;310,15;0,093730108;0,240783793
500;400;9;0;10;310,15;0,093730108;0,350884821
500;410;9;0;10;310,15;0,093730108;0,328877572
500;420;9;0;10;310,15;0,093730108;0,310340129
500;430;9;0;10;310,15;0,093730108;0,294511848
500;440;9;0;10;310,15;0,093730108;0,280839275
500;450;9;0;10;310,15;0,093730108;0,268910096
500;460;9;0;10;310,15;0,093730108;0,258410846
500;470;9;0;10;310,15;0,093730108;0,249098958
500;480;9;0;10;310,15;0,093730108;0,240783793
500;400;11;0;10;310,15;0,093730108;0,350884821
500;410;11;0;10;310,15;0,093730108;0,328877572
500;420;11;0;10;310,15;0,093730108;0,310340129
500;430;11;0;10;310,15;0,093730108;0,294511848
500;440;11;0;10;310,15;0,093730108;0,280839275
500;450;11;0;10;310,15;0,093730108;0,268910096
500;460;11;0;10;310,15;0,093730108;0,258410846
500;470;11;0;10;310,15;0,093730108;0,249098958
500;480;11;0;10;310,15;0,093730108;0,240783793
500;400;13;0;10;310,15;0,093730108;0,350884821
500;410;13;0;10;310,15;0,093730108;0,328877572
500;420;13;0;10;310,15;0,093730108;0,310340129
500;430;13;0;10;310,15;0,093730108;0,294511848
500;440;13;0;10;310,15;0,093730108;0,280839275
500;450;13;0;10;310,15;0,093730108;0,268910096
500;460;13;0;10;310,15;0,093730108;0,258410846
500;470;13;0;10;310,15;0,093730108;0,249098958
500;480;13;0;10;310,15;0,093730108;0,240783793
500;400;15;0;10;310,15;0,093730108;0,350884821
500;410;15;0;10;310,15;0,093730108;0,328877572
500;420;15;0;10;310,15;0,093730108;0,310340129
500;430;15;0;10;310,15;0,093730108;0,294511848
500;440;15;0;10;310,15;0,093730108;0,280839275
500;450;15;0;10;310,15;0,093730108;0,268910096
500;460;15;0;10;310,15;0,093730108;0,258410846
500;470;15;0;10;310,15;0,093730108;0,249098958
500;480;15;0;10;310,15;0,093730108;0,240783793
500;400;17;0;10;310,15;0,093730108;0,350884821
500;410;17;0;10;310,15;0,093730108;0,328877572
500;420;17;0;10;310,15;0,093730108;0,310340129
500;430;17;0;10;310,15;0,093730108;0,294511848
500;440;17;0;10;310,15;0,093730108;0,280839275
500;450;17;0;10;310,15;0,093730108;0,268910096
500;460;17;0;10;310,15;0,093730108;0,258410846
500;470;17;0;10;310,15;0,093730108;0,249098958
500;480;17;0;10;310,15;0,093730108;0,240783793
500;400;19;0;10;310,15;0,093730108;0,350884821
500;410;19;0;10;310,15;0,093730108;0,328877572
500;420;19;0;10;310,15;0,093730108;0,310340129
500;430;19;0;10;310,15;0,093730108;0,294511848
500;440;19;0;10;310,15;0,093730108;0,280839275
500;450;19;0;10;310,15;0,093730108;0,268910096
500;460;19;0;10;310,15;0,093730108;0,258410846
500;470;19;0;10;310,15;0,093730108;0,249098958
500;480;19;0;10;310,15;0,093730108;0,240783793
500;400;5;0;0;312,15;0,094386206;0,353340967
500;410;5;0;0;312,15;0,094386206;0,331179669
500;420;5;0;0;312,15;0,094386206;0,312512467
500;430;5;0;0;312,15;0,094386206;0,29657339
500;440;5;0;0;312,15;0,094386206;0,282805111
500;450;5;0;0;312,15;0,094386206;0,27079243
500;460;5;0;0;312,15;0,094386206;0,260219686
500;470;5;0;0;312,15;0,094386206;0,250842616
500;480;5;0;0;312,15;0,094386206;0,242469247
500;400;7;0;0;312,15;0,094386206;0,353340967
500;410;7;0;0;312,15;0,094386206;0,331179669
500;420;7;0;0;312,15;0,094386206;0,312512467
500;430;7;0;0;312,15;0,094386206;0,29657339
500;440;7;0;0;312,15;0,094386206;0,282805111
500;450;7;0;0;312,15;0,094386206;0,27079243
500;460;7;0;0;312,15;0,094386206;0,260219686
500;470;7;0;0;312,15;0,094386206;0,250842616
500;480;7;0;0;312,15;0,094386206;0,242469247
500;400;9;0;0;312,15;0,094386206;0,353340967
500;410;9;0;0;312,15;0,094386206;0,331179669
500;420;9;0;0;312,15;0,094386206;0,312512467
500;430;9;0;0;312,15;0,094386206;0,29657339
500;440;9;0;0;312,15;0,094386206;0,282805111
500;450;9;0;0;312,15;0,094386206;0,27079243
500;460;9;0;0;312,15;0,094386206;0,260219686
500;470;9;0;0;312,15;0,094386206;0,250842616
500;480;9;0;0;312,15;0,094386206;0,242469247
500;400;11;0;0;312,15;0,094386206;0,353340967
500;410;11;0;0;312,15;0,094386206;0,331179669
500;420;11;0;0;312,15;0,094386206;0,312512467
500;430;11;0;0;312,15;0,094386206;0,29657339
500;440;11;0;0;312,15;0,094386206;0,282805111
500;450;11;0;0;312,15;0,094386206;0,27079243
500;460;11;0;0;312,15;0,094386206;0,260219686
500;470;11;0;0;312,15;0,094386206;0,250842616
500;480;11;0;0;312,15;0,094386206;0,242469247
500;400;13;0;0;312,15;0,094386206;0,353340967
500;410;13;0;0;312,15;0,094386206;0,331179669
500;420;13;0;0;312,15;0,094386206;0,312512467
500;430;13;0;0;312,15;0,094386206;0,29657339
500;440;13;0;0;312,15;0,094386206;0,282805111
500;450;13;0;0;312,15;0,094386206;0,27079243
500;460;13;0;0;312,15;0,094386206;0,260219686
500;470;13;0;0;312,15;0,094386206;0,250842616
500;480;13;0;0;312,15;0,094386206;0,242469247
500;400;15;0;0;312,15;0,094386206;0,353340967
500;410;15;0;0;312,15;0,094386206;0,331179669
500;420;15;0;0;312,15;0,094386206;0,312512467
500;430;15;0;0;312,15;0,094386206;0,29657339
500;440;15;0;0;312,15;0,094386206;0,282805111
500;450;15;0;0;312,15;0,094386206;0,27079243
500;460;15;0;0;312,15;0,094386206;0,260219686
500;470;15;0;0;312,15;0,094386206;0,250842616
500;480;15;0;0;312,15;0,094386206;0,242469247
500;400;17;0;0;312,15;0,094386206;0,353340967
500;410;17;0;0;312,15;0,094386206;0,331179669
500;420;17;0;0;312,15;0,094386206;0,312512467
500;430;17;0;0;312,15;0,094386206;0,29657339
500;440;17;0;0;312,15;0,094386206;0,282805111
500;450;17;0;0;312,15;0,094386206;0,27079243
500;460;17;0;0;312,15;0,094386206;0,260219686
500;470;17;0;0;312,15;0,094386206;0,250842616
500;480;17;0;0;312,15;0,094386206;0,242469247
500;400;19;0;0;312,15;0,094386206;0,353340967
500;410;19;0;0;312,15;0,094386206;0,331179669
500;420;19;0;0;312,15;0,094386206;0,312512467
500;430;19;0;0;312,15;0,094386206;0,29657339
500;440;19;0;0;312,15;0,094386206;0,282805111
500;450;19;0;0;312,15;0,094386206;0,27079243
500;460;19;0;0;312,15;0,094386206;0,260219686
500;470;19;0;0;312,15;0,094386206;0,250842616
500;480;19;0;0;312,15;0,094386206;0,242469247
500;400;5;0;2;312,15;0,093517764;0,350089899
500;410;5;0;2;312,15;0,093517764;0,328132506
500;420;5;0;2;312,15;0,093517764;0,30963706
500;430;5;0;2;312,15;0,093517764;0,293844638
500;440;5;0;2;312,15;0,093517764;0,280203039
500;450;5;0;2;312,15;0,093517764;0,268300886
500;460;5;0;2;312,15;0,093517764;0,257825422
500;470;5;0;2;312,15;0,093517764;0,248534629
500;480;5;0;2;312,15;0,093517764;0,240238303
500;400;7;0;2;312,15;0,093517764;0,350089899
500;410;7;0;2;312,15;0,093517764;0,328132506
500;420;7;0;2;312,15;0,093517764;0,30963706
500;430;7;0;2;312,15;0,093517764;0,293844638
500;440;7;0;2;312,15;0,093517764;0,280203039
500;450;7;0;2;312,15;0,093517764;0,268300886
500;460;7;0;2;312,15;0,093517764;0,257825422
500;470;7;0;2;312,15;0,093517764;0,248534629
500;480;7;0;2;312,15;0,093517764;0,240238303
500;400;9;0;2;312,15;0,093517764;0,350089899
500;410;9;0;2;312,15;0,093517764;0,328132506
500;420;9;0;2;312,15;0,093517764;0,30963706
500;430;9;0;2;312,15;0,093517764;0,293844638
500;440;9;0;2;312,15;0,093517764;0,280203039
500;450;9;0;2;312,15;0,093517764;0,268300886
500;460;9;0;2;312,15;0,093517764;0,257825422
500;470;9;0;2;312,15;0,093517764;0,248534629
500;480;9;0;2;312,15;0,093517764;0,240238303
500;400;11;0;2;312,15;0,093517764;0,350089899
500;410;11;0;2;312,15;0,093517764;0,328132506
500;420;11;0;2;312,15;0,093517764;0,30963706
500;430;11;0;2;312,15;0,093517764;0,293844638
500;440;11;0;2;312,15;0,093517764;0,280203039
500;450;11;0;2;312,15;0,093517764;0,268300886
500;460;11;0;2;312,15;0,093517764;0,257825422
500;470;11;0;2;312,15;0,093517764;0,248534629
500;480;11;0;2;312,15;0,093517764;0,240238303
500;400;13;0;2;312,15;0,093517764;0,350089899
500;410;13;0;2;312,15;0,093517764;0,328132506
500;420;13;0;2;312,15;0,093517764;0,30963706
500;430;13;0;2;312,15;0,093517764;0,293844638
500;440;13;0;2;312,15;0,093517764;0,280203039
500;450;13;0;2;312,15;0,093517764;0,268300886
500;460;13;0;2;312,15;0,093517764;0,257825422
500;470;13;0;2;312,15;0,093517764;0,248534629
500;480;13;0;2;312,15;0,093517764;0,240238303
500;400;15;0;2;312,15;0,093517764;0,350089899
500;410;15;0;2;312,15;0,093517764;0,328132506
500;420;15;0;2;312,15;0,093517764;0,30963706
500;430;15;0;2;312,15;0,093517764;0,293844638
500;440;15;0;2;312,15;0,093517764;0,280203039
500;450;15;0;2;312,15;0,093517764;0,268300886
500;460;15;0;2;312,15;0,093517764;0,257825422
